Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Code,Depth,Code,Mb,code,Ms1,Code,Ms2,Code,Mw,Code,MD,Code,ML,Code,Mweq,Code
2014,12,30,11,39,0.0,-102.392,17.067,0,5.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2014,12,30,16,45,0.0,-106.275,19.634,0,22.8,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2014,12,30,18,16,0.0,-100.474,25.971,0,22.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2014,12,30,22,3,0.0,-98.079,17.186,0,55.7,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2014,12,31,2,22,0.0,-101.489,17.848,0,53.5,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2014,12,31,23,36,0.0,-94.290,17.820,0,9.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,1,2,1,9,0.0,-106.205,21.463,0,14.1,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,1,2,2,53,0.0,-102.953,19.669,0,112.7,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,1,2,14,5,0.0,-106.388,27.860,0,1.7,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,1,4,5,16,0.0,-94.342,16.381,0,111.3,0,0.0,0,5.1,132,0.0,0,0.0,0,0.0,0,0.0,0,5.4,165
2015,1,6,5,21,0.0,-99.692,25.791,0,17.5,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,1,6,13,26,0.0,-98.837,17.058,0,45.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,1,11,10,50,0.0,-104.213,21.202,0,38.3,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,1,12,0,59,17.7,-98.053,16.223,0,5.6,0,4.9,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
2015,1,12,3,49,0.0,-87.505,20.318,0,5.0,0,0.0,0,3.8,132,0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,1,12,7,57,28.0,-93.331,15.482,0,89.0,0,5.3,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.8,166
2015,1,13,15,22,0.0,-97.153,17.328,0,67.5,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,1,15,3,21,0.0,-100.721,18.204,0,57.1,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,1,19,18,56,0.0,-114.281,31.144,0,10.0,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,1,20,6,59,51.0,-91.501,14.897,0,156.7,0,5.5,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.1,166
2015,1,21,20,13,36.0,-85.430,14.632,0,20.0,0,0.0,0,0.0,0,0,0,4.1,161,0.0,0,0.0,0,4.1,164
2015,1,24,21,28,11.0,-86.138,16.681,0,10.0,0,4.2,123,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.3,166
2015,1,25,7,48,0.0,-104.008,20.727,0,16.1,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,1,25,22,8,53.0,-89.213,13.748,0,11.5,0,0.0,0,0.0,0,0,0,4.0,161,0.0,0,0.0,0,4.0,164
2015,1,26,7,46,0.0,-103.018,17.872,0,16.1,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,1,27,9,18,0.0,-104.907,18.648,0,3.4,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,1,30,19,26,16.0,-91.940,17.123,0,35.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.1,135,0.0,0,4.0,167
2015,1,31,11,40,27.0,-89.116,14.589,0,4.9,0,4.6,123,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.9,166
2015,2,1,21,35,0.0,-99.205,16.033,0,13.0,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,2,2,3,1,0.0,-114.328,30.061,0,4.4,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
2015,2,2,21,31,8.0,-89.782,14.108,0,179.2,0,4.6,127,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.9,166
2015,2,5,14,11,0.0,-92.293,15.698,0,227.0,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,2,5,17,56,0.0,-112.406,27.987,0,5.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,2,7,3,5,0.0,-100.153,16.497,0,5.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,8,17,53,0.0,-105.047,30.550,0,20.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,9,1,45,0.0,-115.636,31.480,0,5.7,0,0.0,0,5.0,132,0.0,0,0.0,0,0.0,0,0.0,0,5.3,165
2015,2,10,6,24,0.0,-96.087,16.437,0,72.5,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,2,12,15,7,34.0,-88.824,17.366,0,34.3,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,4.0,151,3.9,168
2015,2,12,15,50,0.0,-105.910,19.161,0,15.0,0,0.0,0,5.5,132,0.0,0,0.0,0,0.0,0,0.0,0,5.6,165
2015,2,15,18,25,0.0,-90.362,16.567,0,16.0,0,0.0,0,3.4,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,17,22,27,0.0,-105.956,19.975,0,16.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,17,23,52,0.0,-91.784,17.651,0,10.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,20,12,15,0.0,-95.897,18.488,0,23.6,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,2,22,8,23,13.0,-106.955,18.643,0,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.2,152,6.3,168
2015,2,22,11,27,0.0,-104.098,19.763,0,42.4,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,22,20,1,0.0,-106.936,24.853,0,5.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,23,6,34,0.0,-97.310,15.889,0,10.2,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,26,14,58,0.0,-91.417,17.163,0,2.9,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,26,21,41,0.0,-99.657,16.232,0,15.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,2,27,1,48,0.0,-111.432,27.440,0,5.0,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,2,27,8,27,0.0,-100.951,17.262,0,20.0,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,2,27,14,2,16.0,-90.016,15.756,0,700.0,0,0.0,0,0.0,0,0,0,6.0,161,0.0,0,5.2,151,6.0,164
2015,2,27,23,46,44.0,-90.849,14.070,0,98.6,0,4.9,127,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.3,166
2015,2,28,11,44,0.0,-98.256,15.449,0,10.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,2,28,20,41,28.0,-108.359,24.323,0,0.0,0,4.3,119,4.2,130,0.0,0,0.0,0,0.0,0,4.6,146,4.9,165
2015,3,1,20,26,52.0,-104.210,14.520,0,0.0,0,4.2,119,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
2015,3,1,20,27,0.0,-104.569,15.344,0,5.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,3,4,1,24,12.0,-108.186,23.170,0,0.0,0,4.0,119,0.0,0,0.0,0,0.0,0,0.0,0,4.2,146,4.0,166
2015,3,5,12,39,0.0,-110.950,26.875,0,4.9,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,3,6,22,52,0.0,-93.594,14.034,0,30.0,0,0.0,0,4.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
2015,3,7,5,38,0.0,-109.811,25.247,0,15.0,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,3,8,5,40,0.0,-95.758,15.382,0,10.6,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,3,8,23,37,0.0,-99.527,21.470,0,5.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,3,10,19,26,9.0,-85.356,17.573,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,4.0,146,3.9,168
2015,3,10,21,39,0.0,-108.787,27.336,0,5.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,3,11,11,53,0.0,-113.811,30.317,0,9.6,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,3,13,9,37,0.0,-99.869,17.197,0,45.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
2015,3,14,15,52,55.0,-106.027,17.857,0,0.0,0,4.1,119,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
2015,3,14,15,53,0.0,-103.889,17.539,0,20.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
2015,3,15,16,25,36.0,-92.903,13.736,0,41.7,0,5.1,127,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
2015,3,16,23,22,0.0,-96.066,15.053,0,18.5,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,3,20,22,29,0.0,-94.349,19.407,0,20.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,3,20,22,30,0.0,-98.613,17.940,0,59.4,0,0.0,0,5.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.6,165
2015,3,20,22,30,22.0,-96.498,19.118,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.1,151,5.1,168
2015,3,24,11,21,0.0,-97.902,17.685,0,56.8,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,3,27,20,54,0.0,-99.021,20.351,0,5.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,3,28,3,35,0.0,-95.602,18.946,0,16.1,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,3,29,23,43,0.0,-99.962,15.818,0,16.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,4,1,10,0,0.0,-91.133,15.860,0,15.0,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,4,1,18,17,0.0,-96.750,15.002,0,24.4,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,4,1,21,56,0.0,-106.436,20.845,0,15.9,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,4,2,23,29,0.0,-94.717,15.262,0,25.7,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,4,3,12,36,58.0,-88.729,13.004,0,62.2,0,4.6,127,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.9,166
2015,4,4,14,43,0.0,-95.009,14.764,0,24.6,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,4,5,6,55,0.6,-98.638,16.073,0,10.0,0,4.9,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
2015,4,8,19,23,0.0,-115.117,32.437,0,5.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,4,12,0,55,0.0,-93.178,16.302,0,187.7,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,4,16,12,20,0.0,-94.588,21.051,0,15.0,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,4,21,13,1,21.0,-96.660,15.740,0,10.0,0,5.3,118,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.8,166
2015,4,22,2,57,0.0,-92.519,16.461,0,10.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,4,27,8,7,0.0,-99.558,22.655,0,5.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,4,27,22,52,0.0,-100.287,17.975,0,59.5,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,4,28,18,56,52.0,-94.905,17.175,0,111.0,0,5.4,121,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.9,166
2015,4,29,7,3,0.0,-105.734,27.750,0,26.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,4,30,20,36,46.0,-87.218,15.927,0,15.0,0,0.0,0,0.0,0,0,0,4.0,159,0.0,0,0.0,0,4.0,164
2015,5,2,11,58,41.0,-92.964,16.931,0,10.0,0,5.1,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
2015,5,4,8,19,57.0,-93.858,17.425,0,10.0,0,4.9,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
2015,5,6,5,42,0.0,-95.463,18.253,0,20.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,6,22,31,0.0,-115.457,30.953,0,29.6,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,5,7,9,1,0.0,-90.713,16.106,0,12.1,0,0.0,0,3.1,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,7,12,10,0.0,-102.086,16.646,0,15.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,7,22,58,5.0,-97.101,32.482,0,2.5,0,0.0,0,0.0,0,0.0,0,4.0,162,0.0,0,0.0,0,4.0,164
2015,5,9,3,31,28.0,-89.170,16.618,0,157.6,0,0.0,0,0.0,0,0,0,0.0,0,4.0,135,0.0,0,3.9,167
2015,5,10,15,2,0.0,-92.251,19.599,0,13.6,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,5,11,14,49,0.0,-97.804,15.321,0,16.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,12,2,56,0.0,-102.264,18.994,0,80.9,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,14,17,41,0.0,-102.502,29.495,0,7.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,5,15,7,8,0.0,-96.521,17.423,0,76.4,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,15,7,23,0.0,-104.792,19.399,0,41.8,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,5,19,3,6,0.0,-100.131,19.092,0,98.2,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,19,8,59,0.0,-97.239,17.769,0,70.2,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,20,17,38,0.0,-107.831,21.992,0,16.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,21,23,53,0.0,-106.181,20.419,0,10.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,24,0,22,0.0,-95.783,17.527,0,99.3,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,5,27,14,54,0.0,-96.690,16.855,0,64.6,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
2015,5,28,21,25,0.0,-102.787,19.325,0,12.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,29,4,2,0.0,-115.560,32.741,0,16.1,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,29,15,49,0.0,-100.828,18.028,0,12.2,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,29,23,3,0.0,-100.722,25.772,0,5.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,5,30,11,39,23.0,-90.955,16.838,0,458.8,0,0.0,0,0.0,0,0,0,0.0,0,4.9,135,0.0,0,4.9,167
2015,6,5,3,1,0.0,-114.360,31.740,0,5.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,6,5,22,37,0.0,-107.343,27.789,0,3.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,6,6,13,22,0.0,-94.719,15.950,0,61.7,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,6,6,13,43,0.0,-93.302,14.956,0,49.6,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
2015,6,8,9,31,0.0,-91.673,15.125,0,197.6,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,6,9,15,27,0.0,-108.960,19.550,0,10.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,6,9,17,28,0.0,-95.647,15.976,0,45.1,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,6,11,9,59,0.0,-92.917,14.351,0,15.0,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,6,12,19,44,0.0,-99.570,19.164,0,5.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,6,14,16,2,0.0,-114.551,30.128,0,15.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,6,16,7,39,0.0,-110.083,25.688,0,10.0,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,6,18,16,58,58.0,-89.425,16.101,0,96.8,0,0.0,0,0.0,0,0,0,0.0,0,4.4,135,0.0,0,4.4,167
2015,6,24,11,15,0.0,-106.192,21.431,0,28.6,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,6,25,10,31,51.0,-97.986,16.642,0,32.7,0,5.0,127,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.4,166
2015,6,26,15,53,0.0,-93.784,15.124,0,30.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,6,27,15,16,1.0,-90.212,13.921,0,107.6,0,4.7,127,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.0,166
2015,6,28,15,54,0.0,-94.896,16.514,0,88.2,0,0.0,0,5.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.7,165
2015,6,29,16,23,0.0,-109.358,31.222,0,3.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,2,0,24,0.0,-111.082,18.351,0,10.3,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,5,14,1,0.0,-105.347,21.370,0,20.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,6,8,39,0.0,-90.661,12.726,0,17.5,0,0.0,0,3.4,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,7,15,47,0.0,-107.896,19.013,0,10.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,7,8,4,1,0.0,-101.558,18.525,0,75.4,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,7,9,7,59,0.0,-91.911,15.487,0,206.9,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,9,21,54,0.0,-98.014,24.875,0,20.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,11,9,56,0.0,-114.176,31.049,0,10.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,12,19,10,0.0,-109.568,30.345,0,3.0,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,7,14,1,25,0.0,-103.453,18.186,0,9.0,0,0.0,0,4.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
2015,7,14,4,18,0.0,-100.049,22.525,0,14.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,15,21,11,0.0,-110.968,30.520,0,15.8,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,16,13,33,0.0,-113.589,29.166,0,10.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,7,17,11,1,12.0,-92.053,13.444,0,23.7,0,5.1,127,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
2015,7,17,11,22,0.0,-93.127,18.344,0,4.4,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,7,17,12,57,0.0,-96.127,14.085,0,6.5,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,18,6,36,0.0,-91.766,16.688,0,163.0,0,0.0,0,4.3,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,7,18,16,12,0.0,-102.662,27.005,0,20.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,20,6,31,0.0,-108.681,24.881,0,10.0,0,0.0,0,5.1,132,0.0,0,0.0,0,0.0,0,0.0,0,5.4,165
2015,7,23,5,14,0.0,-92.511,14.672,0,81.5,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,7,24,22,44,0.0,-90.299,15.954,0,10.0,0,0.0,0,3.4,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,25,8,2,0.0,-100.245,25.987,0,3.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,7,30,7,15,5.0,-108.801,21.297,0,10.0,0,4.1,127,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
2015,7,30,9,12,0.0,-105.797,19.880,0,10.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
2015,8,1,23,35,6.0,-91.080,14.805,0,205.5,0,4.7,127,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
2015,8,4,9,43,0.0,-99.043,24.314,0,5.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,8,4,15,59,11.0,-91.361,13.377,0,0.0,0,4.0,119,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
2015,8,6,4,19,0.0,-109.250,20.970,0,15.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,8,7,4,35,1.0,-108.908,24.069,0,5.0,0,5.3,127,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.8,166
2015,8,9,7,5,58.0,-88.478,13.668,0,9.9,0,0.0,0,0.0,0,0,0,4.5,162,0.0,0,0.0,0,4.5,164
2015,8,11,21,27,20.0,-92.184,16.085,0,406.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,135,0.0,0,4.4,167
2015,8,17,0,37,0.0,-106.821,24.897,0,10.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,8,21,17,57,0.0,-108.578,20.062,0,10.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,8,22,0,11,0.0,-99.937,16.555,0,10.0,0,0.0,0,3.8,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,8,23,4,48,48.0,-90.209,13.106,0,37.9,0,5.3,127,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.8,166
2015,8,26,18,29,43.0,-89.027,14.306,0,0.0,0,4.0,119,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.0,166
2015,8,26,20,29,0.0,-104.130,21.851,0,15.8,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,8,28,4,33,0.0,-97.991,17.257,0,61.2,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,8,28,15,40,0.0,-96.207,19.401,0,16.1,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,8,30,13,56,0.0,-100.739,16.578,0,16.1,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,8,31,6,47,0.0,-104.024,19.302,0,11.2,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
2015,9,1,17,4,11.0,-92.547,15.430,0,90.0,0,5.2,121,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.7,166
2015,9,2,20,25,0.0,-104.086,18.590,0,13.7,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
2015,9,6,9,17,0.0,-95.720,19.608,0,26.6,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,9,8,3,21,0.0,-104.350,21.439,0,98.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
2015,9,8,8,3,0.0,-94.137,14.337,0,5.0,0,0.0,0,5.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.7,165
2015,9,8,11,35,0.0,-94.779,14.822,0,20.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
2015,9,11,21,20,0.0,-110.088,31.035,0,3.4,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
2015,9,13,8,14,9.5,-109.533,25.035,47,8.2,47,0.0,0,0.0,0,0.0,0,6.7,43,0.0,0,6.7,47,6.7,164
2015,9,13,16,42,0.0,-109.707,26.164,0,10.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
