Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Depth,Template Event Magnitude,Detection Magnitude,Event Template ID,Detection ID,Correlation Coefficient
2019,4,28,7,2,23,38.4676,-112.7968,5.32,1.0,-1.3,04,1904280001,0.3800
2019,4,28,7,3,16,38.4676,-112.7968,5.32,1.0,-0.8,04,1904280002,0.4330
2019,4,28,10,11,43,38.4676,-112.7968,5.32,1.0,-1.3,04,1904280003,0.3160
2019,6,6,4,3,56,38.4752,-112.7807,1.58,-0.2,-1.4,35,1906060001,0.3040
2019,6,12,7,36,26,38.4658,-112.7907,2.86,0.2,-0.6,08,1906120001,0.2460
2019,8,13,10,52,10,38.4681,-112.7908,3.91,0.2,-1.0,17,1908130001,0.2530
2019,9,24,3,56,7,38.4678,-112.7969,5.34,1.5,-1.0,03,1909240001,0.3370
2019,9,24,11,24,4,38.4678,-112.7969,5.34,1.5,-1.1,03,1909240002,0.3720
2019,9,24,14,42,51,38.4678,-112.7969,5.34,1.5,-0.6,03,1909240003,0.4010
2019,10,5,7,46,2,38.4678,-112.7969,5.34,1.5,0.1,03,1910050003,0.3320
2019,10,5,8,17,1,38.4658,-112.7907,2.86,0.2,-0.9,08,1910050004,0.2210
2019,10,5,8,28,40,38.4685,-112.7930,3.65,-0.4,-1.1,38,1910050005,0.4620
2019,10,5,8,30,31,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050006,0.3390
2019,10,5,9,7,5,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050007,0.2940
2019,10,5,9,10,8,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050008,0.3000
2019,10,5,9,15,43,38.4685,-112.7930,3.65,-0.4,-1.1,38,1910050009,0.4470
2019,10,5,9,15,51,38.4685,-112.7930,3.65,-0.4,-1.2,38,1910050010,0.4610
2019,10,5,9,19,49,38.4685,-112.7930,3.65,-0.4,-1.4,38,1910050011,0.4100
2019,10,5,9,21,42,38.4686,-112.7886,2.21,-0.9,-1.5,45,1910050012,0.3290
2019,10,5,9,29,28,38.4685,-112.7930,3.65,-0.4,-1.2,38,1910050013,0.4720
2019,10,5,9,30,16,38.4652,-112.7929,3.65,0.2,-0.7,09,1910050014,0.4550
2019,10,5,9,30,24,38.4652,-112.7929,3.65,0.2,-0.8,09,1910050015,0.2760
2019,10,5,9,30,34,38.4658,-112.7907,2.86,0.2,-0.9,08,1910050016,0.3010
2019,10,5,9,37,9,38.4678,-112.7969,5.34,1.5,-0.1,03,1910050017,0.3340
2019,10,5,10,12,26,38.4678,-112.7969,5.34,1.5,0.0,03,1910050018,0.4670
2019,10,5,10,26,24,38.4652,-112.7929,3.65,0.2,-0.7,09,1910050019,0.5330
2019,10,5,10,27,28,38.4678,-112.7969,5.34,1.5,0.2,03,1910050020,0.3400
2019,10,5,10,32,10,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050021,0.3270
2019,10,5,10,45,33,38.4652,-112.7929,3.65,0.2,-0.7,09,1910050022,0.3870
2019,10,5,11,5,36,38.4678,-112.7969,5.34,1.5,0.2,03,1910050023,0.3770
2019,10,5,11,6,1,38.4652,-112.7929,3.65,0.2,-0.8,09,1910050024,0.3820
2019,10,5,11,9,11,38.4652,-112.7929,3.65,0.2,-0.8,09,1910050025,0.3760
2019,10,5,11,9,35,38.4652,-112.7929,3.65,0.2,-0.6,09,1910050026,0.4950
2019,10,5,11,11,25,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050027,0.3380
2019,10,5,11,25,19,38.4652,-112.7929,3.65,0.2,-0.5,09,1910050028,0.4900
2019,10,5,12,16,33,38.4652,-112.7929,3.65,0.2,-0.6,09,1910050029,0.4560
2019,10,20,14,2,40,38.4673,-112.7947,4.39,1.3,-1.2,36,1910200001,0.3700
2019,10,20,14,4,23,38.4673,-112.7947,4.39,1.3,-1.1,36,1910200002,0.3200
2019,10,20,14,4,34,38.4673,-112.7947,4.39,1.3,-0.6,36,1910200003,0.6800
2019,10,20,14,5,11,38.4682,-112.7903,2.81,-0.6,-1.9,57,1910200004,0.2420
2019,10,20,15,5,49,38.4752,-112.7807,1.58,-0.2,-1.5,35,1910200005,0.3610
2019,10,20,15,18,40,38.4676,-112.7962,3.97,-0.7,-1.1,33,1910200006,0.6900
2019,10,20,16,9,54,38.4680,-112.7924,3.66,0.4,-1.1,34,1910200007,0.5000
2019,10,20,17,32,38,38.4685,-112.7930,3.65,-0.4,-1.0,38,1910200008,0.4950
2019,10,20,17,54,37,38.4680,-112.7924,3.66,0.4,-0.7,34,1910200009,0.2960
2019,10,20,17,56,12,38.4685,-112.7930,3.65,-0.4,-1.0,38,1910200010,0.5110
2019,10,20,21,0,44,38.4673,-112.7947,4.39,1.3,0.0,36,1910200011,0.2660
2019,10,20,23,7,45,38.4679,-112.7961,4.88,1.1,-0.6,39,1910200012,0.2610
2019,10,20,23,9,15,38.4676,-112.7962,3.97,-0.7,-1.2,33,1910200013,0.1980
2019,10,20,23,15,47,38.4685,-112.7930,3.65,-0.4,-1.4,38,1910200014,0.4330
2019,10,21,0,3,48,38.4684,-112.7886,2.17,-0.6,-1.1,52,1910210001,0.2910
2019,10,21,2,15,15,38.4752,-112.7807,1.58,-0.2,-0.9,35,1910210002,0.5410
2019,10,21,5,9,22,38.4752,-112.7807,1.58,-0.2,-1.3,35,1910210003,0.3670
2019,10,21,5,44,5,38.4680,-112.7924,3.66,0.4,-1.4,34,1910210004,0.4220
2019,10,21,6,8,7,38.4680,-112.7924,3.66,0.4,-0.9,34,1910210005,0.6520
2019,10,21,6,10,10,38.4680,-112.7912,3.12,-0.8,-1.6,53,1910210006,0.3640
2019,10,21,6,37,8,38.4665,-112.7947,4.31,0.8,-1.8,44,1910210007,0.2950
2019,10,21,6,45,57,38.4752,-112.7807,1.58,-0.2,-1.5,35,1910210008,0.3730
2019,10,21,8,32,41,38.4665,-112.7947,4.31,0.8,-1.8,44,1910210009,0.2300
2019,10,21,12,43,1,38.4685,-112.7930,3.65,-0.4,-1.6,38,1910210010,0.3390
2019,10,21,15,7,25,38.4680,-112.7912,3.12,-0.8,-1.4,53,1910210011,0.4360
2019,10,21,16,44,19,38.4752,-112.7807,1.58,-0.2,-1.4,35,1910210012,0.3860
2019,10,21,18,11,52,38.4685,-112.7930,3.65,-0.4,-1.7,38,1910210013,0.3330
2019,10,21,18,28,1,38.4685,-112.7930,3.65,-0.4,-1.3,38,1910210014,0.5730
2019,10,21,19,47,51,38.4685,-112.7930,3.65,-0.4,-0.9,38,1910210015,0.5900
2019,10,21,19,57,58,38.4685,-112.7930,3.65,-0.4,-0.6,38,1910210016,0.6960
2019,10,21,22,52,54,38.4679,-112.7961,4.88,1.1,-1.1,39,1910210017,0.4040
2019,10,22,2,25,7,38.4682,-112.7903,2.81,-0.6,-1.8,57,1910220001,0.2470
2019,10,22,5,18,34,38.4686,-112.7886,2.21,-0.9,-1.5,45,1910220002,0.6030
2019,10,22,5,20,58,38.4683,-112.7887,2.23,0.3,-1.6,40,1910220003,0.2830
2019,10,22,6,0,34,38.4680,-112.7912,3.12,-0.8,-1.4,53,1910220004,0.5230
2019,10,22,6,9,22,38.4665,-112.7947,4.31,0.8,-1.8,44,1910220005,0.2860
2019,10,22,6,9,30,38.4686,-112.7886,2.21,-0.9,-1.1,45,1910220006,0.8080
2019,10,22,6,20,24,38.4686,-112.7886,2.21,-0.9,-1.5,45,1910220007,0.5400
2019,10,22,6,20,30,38.4686,-112.7886,2.21,-0.9,-1.0,45,1910220008,0.7740
2019,10,22,6,21,3,38.4686,-112.7886,2.21,-0.9,-1.6,45,1910220009,0.3200
2019,10,22,6,21,53,38.4680,-112.7924,3.66,0.4,-1.4,34,1910220010,0.3040
2019,10,22,6,22,0,38.4682,-112.7903,2.81,-0.6,-1.7,57,1910220011,0.5130
2019,10,22,6,22,8,38.4680,-112.7912,3.12,-0.8,-1.6,53,1910220012,0.5050
2019,10,22,6,23,15,38.4680,-112.7912,3.12,-0.8,-1.6,53,1910220013,0.5430
2019,10,22,6,25,5,38.4680,-112.7924,3.66,0.4,-0.5,34,1910220014,0.7330
2019,10,22,6,25,21,38.4686,-112.7886,2.21,-0.9,-1.7,45,1910220015,0.4860
2019,10,22,6,25,34,38.4665,-112.7947,4.31,0.8,-1.8,44,1910220016,0.4130
2019,10,22,6,26,48,38.4687,-112.7886,1.46,-9.0,-9.2,46,1910220017,0.6140
2019,10,22,6,27,59,38.4677,-112.7892,2.44,-0.7,-1.0,58,1910220018,0.7500
2019,10,22,6,28,10,38.4677,-112.7892,2.44,-0.7,-1.6,58,1910220019,0.2890
2019,10,22,6,29,28,38.4665,-112.7947,4.31,0.8,-0.8,44,1910220020,0.4830
2019,10,22,6,32,29,38.4680,-112.7912,3.12,-0.8,-1.5,53,1910220021,0.4410
2019,10,22,6,35,53,38.4686,-112.7886,2.21,-0.9,-1.6,45,1910220022,0.5460
2019,10,22,6,38,45,38.4680,-112.7924,3.66,0.4,-1.4,34,1910220023,0.2700
2019,10,22,6,43,20,38.4670,-112.7907,2.94,-0.6,-1.6,68,1910220024,0.3090
2019,10,22,6,46,30,38.4665,-112.7947,4.31,0.8,-1.8,44,1910220025,0.2900
2019,10,22,6,57,18,38.4668,-112.7958,4.62,0.9,-0.7,50,1910220026,0.8070
2019,10,22,7,23,50,38.4685,-112.7930,3.65,-0.4,-1.8,38,1910220027,0.3320
2019,10,22,7,25,53,38.4752,-112.7807,1.58,-0.2,-1.5,35,1910220028,0.3440
2019,10,22,7,26,38,38.4686,-112.7886,2.21,-0.9,-1.4,45,1910220029,0.6680
2019,10,22,7,28,8,38.4680,-112.7912,3.12,-0.8,-1.6,53,1910220030,0.3810
2019,10,22,7,45,39,38.4670,-112.7915,3.25,-0.4,-1.3,63,1910220031,0.3390
2019,10,22,7,56,45,38.4671,-112.7894,2.44,-0.8,-1.6,71,1910220032,0.4580
2019,10,22,8,12,26,38.4682,-112.7903,2.81,-0.6,-1.9,57,1910220033,0.3180
2019,10,22,8,12,49,38.4665,-112.7947,4.31,0.8,-1.3,44,1910220034,0.6700
2019,10,22,8,37,12,38.4686,-112.7886,2.21,-0.9,-1.5,45,1910220035,0.6010
2019,10,22,8,47,17,38.4680,-112.7912,3.12,-0.8,-1.5,53,1910220036,0.5370
2019,10,22,8,54,10,38.4680,-112.7912,3.12,-0.8,-1.2,53,1910220037,0.7250
2019,10,22,8,56,20,38.4684,-112.7886,2.17,-0.6,-1.4,52,1910220038,0.5090
2019,10,22,8,56,42,38.4668,-112.7927,3.71,0.1,-1.6,67,1910220039,0.2280
2019,10,22,8,57,3,38.4684,-112.7886,2.17,-0.6,-1.7,52,1910220040,0.2370
2019,10,22,9,31,40,38.4671,-112.7894,2.44,-0.8,-1.1,71,1910220041,0.7270
2019,10,22,9,35,57,38.4676,-112.7962,3.97,-0.7,-1.5,33,1910220042,0.5080
2019,10,22,9,47,33,38.4673,-112.7947,4.39,1.3,-0.5,36,1910220043,0.2450
2019,10,22,10,3,15,38.4665,-112.7947,4.31,0.8,-1.3,44,1910220044,0.6900
2019,10,22,10,7,20,38.4684,-112.7886,2.17,-0.6,-1.5,52,1910220045,0.5540
2019,10,22,10,12,18,38.4684,-112.7886,2.17,-0.6,-1.4,52,1910220046,0.5590
2019,10,22,10,23,42,38.4677,-112.7892,2.44,-0.7,-1.7,58,1910220047,0.3540
2019,10,22,10,51,52,38.4687,-112.7886,1.46,-9.0,-9.8,46,1910220048,0.3830
2019,10,22,10,59,55,38.4670,-112.7915,3.25,-0.4,-1.4,63,1910220049,0.3440
2019,10,22,11,10,7,38.4671,-112.7894,2.44,-0.8,-1.8,71,1910220050,0.4550
2019,10,22,11,18,22,38.4677,-112.7892,2.44,-0.7,-1.0,58,1910220051,0.7800
2019,10,22,11,22,41,38.4671,-112.7894,2.44,-0.8,-1.8,71,1910220052,0.3220
2019,10,22,11,42,49,38.4665,-112.7947,4.31,0.8,-1.3,44,1910220053,0.6640
2019,10,22,11,46,33,38.4686,-112.7886,2.21,-0.9,-1.9,45,1910220054,0.4070
2019,10,22,12,21,18,38.4671,-112.7894,2.44,-0.8,-1.6,71,1910220055,0.5950
2019,10,22,12,30,47,38.4671,-112.7894,2.44,-0.8,-1.5,71,1910220056,0.6120
2019,10,22,12,39,36,38.4677,-112.7933,3.85,0.3,-1.3,47,1910220057,0.2400
2019,10,22,12,41,15,38.4686,-112.7886,2.21,-0.9,-1.7,45,1910220058,0.4940
2019,10,22,12,49,39,38.4670,-112.7907,2.94,-0.6,-1.5,68,1910220059,0.4640
2019,10,22,12,50,52,38.4684,-112.7886,2.17,-0.6,-1.4,52,1910220060,0.3520
2019,10,22,12,54,29,38.4686,-112.7886,2.21,-0.9,-1.9,45,1910220061,0.3810
2019,10,22,12,55,37,38.4678,-112.7969,5.34,1.5,0.4,03,1910220062,0.3620
2019,10,22,13,1,13,38.4652,-112.7929,3.65,0.2,-1.0,09,1910220063,0.2800
2019,10,22,13,7,18,38.4671,-112.7894,2.44,-0.8,-1.6,71,1910220064,0.4850
2019,10,22,13,10,48,38.4665,-112.7947,4.31,0.8,-1.4,44,1910220065,0.6520
2019,10,22,13,15,23,38.4668,-112.7927,3.71,0.1,-1.3,67,1910220066,0.2340
2019,10,22,13,19,44,38.4677,-112.7892,2.44,-0.7,-1.6,58,1910220067,0.3610
2019,10,22,13,30,45,38.4665,-112.7947,4.31,0.8,-1.7,44,1910220068,0.2460
2019,10,22,13,38,7,38.4678,-112.7969,5.34,1.5,-1.0,03,1910220069,0.4060
2019,10,22,13,55,50,38.4665,-112.7947,4.31,0.8,-0.9,44,1910220070,0.7170
2019,10,22,13,56,49,38.4668,-112.7927,3.71,0.1,-1.2,67,1910220071,0.5850
2019,10,22,14,21,42,38.4663,-112.7952,4.32,-0.1,-1.2,74,1910220072,0.2950
2019,10,22,14,47,51,38.4680,-112.7912,3.12,-0.8,-1.4,53,1910220073,0.5050
2019,10,22,15,1,45,38.4684,-112.7886,2.17,-0.6,-1.4,52,1910220074,0.3860
2019,10,22,15,3,28,38.4652,-112.7929,3.65,0.2,-0.9,09,1910220075,0.2710
2019,10,22,16,6,26,38.4658,-112.7907,2.86,0.2,-1.2,08,1910220076,0.2740
2019,10,22,16,29,26,38.4670,-112.7915,3.25,-0.4,-0.9,63,1910220077,0.5580
2019,10,22,17,0,50,38.4665,-112.7900,2.59,0.1,-1.0,23,1910220078,0.3750
2019,10,22,17,57,47,38.4670,-112.7915,3.25,-0.4,-0.8,63,1910220079,0.7420
2019,10,22,18,1,40,38.4680,-112.7912,3.12,-0.8,-1.6,53,1910220080,0.3960
2019,10,22,18,15,57,38.4652,-112.7929,3.65,0.2,-0.9,09,1910220081,0.4330
2019,10,22,20,37,53,38.4686,-112.7892,3.60,-0.1,-0.9,18,1910220082,0.3710
2019,10,22,23,25,4,38.4680,-112.7912,3.12,-0.8,-1.3,53,1910220083,0.4800
2019,10,23,1,27,5,38.4680,-112.7912,3.12,-0.8,-1.3,53,1910230001,0.4130
2019,10,23,4,12,29,38.4665,-112.7947,4.31,0.8,-1.6,44,1910230002,0.4980
2019,10,23,4,17,4,38.4665,-112.7947,4.31,0.8,-1.3,44,1910230003,0.6580
2019,10,23,4,33,41,38.4678,-112.7969,5.34,1.5,-0.6,03,1910230004,0.4330
2019,10,23,4,33,51,38.4658,-112.7907,2.86,0.2,-1.1,08,1910230005,0.3770
2019,10,23,5,18,40,38.4671,-112.7894,2.44,-0.8,-1.6,71,1910230006,0.5790
2019,10,23,5,30,9,38.4671,-112.7913,3.17,-0.4,-1.6,59,1910230007,0.2630
2019,10,23,6,36,12,38.4670,-112.7907,2.94,-0.6,-1.5,68,1910230008,0.4820
2019,10,23,7,9,6,38.4668,-112.7927,3.71,0.1,-1.1,67,1910230009,0.7280
2019,10,23,7,19,36,38.4668,-112.7927,3.71,0.1,-1.6,67,1910230010,0.3680
2019,10,23,7,25,51,38.4671,-112.7894,2.44,-0.8,-1.3,71,1910230011,0.5970
2019,10,23,7,25,59,38.4676,-112.7874,2.00,0.0,-1.4,61,1910230012,0.4290
2019,10,23,7,26,42,38.4671,-112.7918,3.24,0.3,-1.3,75,1910230013,0.5750
2019,10,23,7,26,49,38.4677,-112.7892,2.44,-0.7,-1.9,58,1910230014,0.3020
2019,10,23,7,28,8,38.4671,-112.7894,2.44,-0.8,-1.7,71,1910230015,0.5820
2019,10,23,7,30,43,38.4670,-112.7907,2.94,-0.6,-1.6,68,1910230016,0.4240
2019,10,23,7,34,35,38.4668,-112.7927,3.71,0.1,-1.6,67,1910230017,0.2520
2019,10,23,7,35,41,38.4670,-112.7915,3.25,-0.4,-1.2,63,1910230018,0.3560
2019,10,23,7,35,56,38.4668,-112.7927,3.71,0.1,-0.9,67,1910230019,0.7870
2019,10,23,7,36,2,38.4671,-112.7894,2.44,-0.8,-1.8,71,1910230020,0.4460
2019,10,23,7,36,47,38.4668,-112.7941,4.04,0.5,-1.2,55,1910230021,0.5600
2019,10,23,7,40,23,38.4668,-112.7941,4.04,0.5,-1.1,55,1910230022,0.7600
2019,10,23,7,46,46,38.4668,-112.7941,4.04,0.5,-1.3,55,1910230023,0.4480
2019,10,23,7,47,12,38.4677,-112.7892,2.44,-0.7,-1.9,58,1910230024,0.3690
2019,10,23,7,47,21,38.4671,-112.7894,2.44,-0.8,-1.9,71,1910230025,0.3900
2019,10,23,7,48,1,38.4668,-112.7941,4.04,0.5,-1.2,55,1910230026,0.6640
2019,10,23,7,48,25,38.4668,-112.7927,3.71,0.1,-1.4,67,1910230027,0.5950
2019,10,23,7,48,42,38.4673,-112.7922,3.42,-0.3,-1.6,54,1910230028,0.2570
2019,10,23,8,4,47,38.4668,-112.7941,4.04,0.5,-1.6,55,1910230029,0.2250
2019,10,23,8,5,8,38.4668,-112.7941,4.04,0.5,-1.1,55,1910230030,0.7040
2019,10,23,8,9,1,38.4671,-112.7894,2.44,-0.8,-2.0,71,1910230031,0.3410
2019,10,23,8,23,11,38.4671,-112.7894,2.44,-0.8,-1.9,71,1910230032,0.3720
2019,10,23,8,33,46,38.4671,-112.7894,2.44,-0.8,-1.9,71,1910230033,0.3350
2019,10,23,8,46,20,38.4673,-112.7922,3.42,-0.3,-1.6,54,1910230034,0.3150
2019,10,23,9,21,48,38.4671,-112.7894,2.44,-0.8,-1.3,71,1910230035,0.7200
2019,10,23,9,34,38,38.4670,-112.7915,3.25,-0.4,-1.6,63,1910230036,0.2930
2019,10,23,9,35,11,38.4671,-112.7894,2.44,-0.8,-1.3,71,1910230037,0.6650
2019,10,23,9,54,41,38.4677,-112.7890,2.38,-0.3,-1.4,72,1910230038,0.3750
2019,10,23,10,31,50,38.4671,-112.7894,2.44,-0.8,-1.9,71,1910230039,0.3470
2019,10,23,11,1,42,38.4680,-112.7924,3.66,0.4,-1.2,34,1910230040,0.5460
2019,10,23,11,1,51,38.4665,-112.7947,4.31,0.8,-1.8,44,1910230041,0.3150
2019,10,23,11,50,38,38.4668,-112.7941,4.04,0.5,-1.4,55,1910230042,0.4990
2019,10,23,13,34,34,38.4671,-112.7894,2.44,-0.8,-1.0,71,1910230043,0.7650
2019,10,23,14,47,43,38.4668,-112.7927,3.71,0.1,-0.9,67,1910230044,0.5320
2019,10,23,16,16,19,38.4752,-112.7807,1.58,-0.2,-1.5,35,1910230045,0.3300
2019,10,23,17,42,18,38.4752,-112.7807,1.58,-0.2,-0.9,35,1910230046,0.5070
2019,10,23,18,34,35,38.4670,-112.7915,3.25,-0.4,-1.4,63,1910230047,0.2720
2019,10,23,19,17,48,38.4752,-112.7807,1.58,-0.2,-1.2,35,1910230048,0.4290
2019,10,23,19,18,13,38.4752,-112.7807,1.58,-0.2,-1.1,35,1910230049,0.5060
2019,10,23,19,37,56,38.4680,-112.7912,3.12,-0.8,-1.0,53,1910230050,0.5870
2019,10,23,19,38,16,38.4670,-112.7915,3.25,-0.4,-1.4,63,1910230051,0.4610
2019,10,23,19,44,56,38.4752,-112.7807,1.58,-0.2,-0.6,35,1910230052,0.6570
2019,10,23,19,51,11,38.4684,-112.7886,2.17,-0.6,-1.5,52,1910230053,0.2660
2019,10,23,19,51,16,38.4670,-112.7915,3.25,-0.4,-1.1,63,1910230054,0.5610
2019,10,23,19,59,5,38.4665,-112.7947,4.31,0.8,-1.5,44,1910230055,0.2390
2019,10,23,20,21,49,38.4670,-112.7915,3.25,-0.4,-0.7,63,1910230056,0.6560
2019,10,23,20,56,19,38.4680,-112.7912,3.12,-0.8,-1.6,53,1910230057,0.3680
2019,10,23,21,35,36,38.4670,-112.7915,3.25,-0.4,-0.6,63,1910230058,0.6840
2019,10,23,22,38,45,38.4678,-112.7969,5.34,1.5,0.1,03,1910230059,0.3360
2019,10,23,22,38,57,38.4678,-112.7969,5.34,1.5,0.0,03,1910230060,0.3260
2019,10,23,23,28,29,38.4752,-112.7807,1.58,-0.2,-1.4,35,1910230061,0.4020
2019,10,23,23,32,57,38.4671,-112.7894,2.44,-0.8,-1.4,71,1910230062,0.5070
2019,10,23,23,33,5,38.4671,-112.7894,2.44,-0.8,-1.7,71,1910230063,0.3740
2019,10,24,0,41,44,38.4671,-112.7894,2.44,-0.8,-0.8,71,1910240001,0.7770
2019,10,24,0,41,58,38.4670,-112.7915,3.25,-0.4,-1.4,63,1910240002,0.2750
2019,10,24,1,1,52,38.4663,-112.7952,4.32,-0.1,-1.0,74,1910240003,0.2890
2019,10,24,2,5,51,38.4671,-112.7894,2.44,-0.8,-1.4,71,1910240004,0.5450
2019,10,24,2,42,20,38.4671,-112.7894,2.44,-0.8,-1.5,71,1910240005,0.4280
2019,10,24,4,59,29,38.4670,-112.7915,3.25,-0.4,-1.2,63,1910240006,0.2750
2019,10,24,8,2,52,38.4671,-112.7894,2.44,-0.8,-1.1,71,1910240007,0.5780
2019,10,24,15,49,33,38.4670,-112.7915,3.25,-0.4,-1.3,63,1910240008,0.2540
2019,10,24,20,57,6,38.4671,-112.7894,2.44,-0.8,-1.5,71,1910240009,0.3190
2019,10,29,23,25,43,38.4676,-112.7968,5.32,1.0,-0.7,04,1910290001,0.2930
2019,10,29,23,49,2,38.4678,-112.7975,5.42,1.5,-0.4,01,1910290002,0.3670
2019,10,30,0,1,16,38.4678,-112.7989,5.55,0.1,-0.2,11,1910300001,0.4330
2019,10,30,1,39,17,38.4678,-112.7975,5.42,1.5,-0.3,01,1910300002,0.3490
2019,11,27,4,47,41,38.4670,-112.7915,3.25,-0.4,-0.5,63,1911270001,0.4630
2019,12,9,22,56,2,38.4682,-112.7903,2.81,-0.6,-1.3,57,1912090001,0.6540
2019,12,10,0,50,47,38.4671,-112.7894,2.44,-0.8,-1.0,71,1912100001,0.8390
2019,12,10,1,59,41,38.4663,-112.7952,4.32,-0.1,-1.0,74,1912100002,0.5670
2019,12,10,2,42,40,38.4682,-112.7903,2.81,-0.6,-1.7,57,1912100003,0.5620
2019,12,10,3,49,12,38.4682,-112.7903,2.81,-0.6,-1.2,57,1912100004,0.6860
2019,12,10,5,6,21,38.4682,-112.7903,2.81,-0.6,-1.4,57,1912100005,0.6630
2019,12,10,5,17,55,38.4682,-112.7903,2.81,-0.6,-1.2,57,1912100006,0.7030
2019,12,10,7,22,18,38.4682,-112.7903,2.81,-0.6,-1.2,57,1912100007,0.7690
2019,12,10,9,17,33,38.4682,-112.7903,2.81,-0.6,-0.7,57,1912100008,0.8400
2019,12,10,11,10,19,38.4682,-112.7903,2.81,-0.6,-1.6,57,1912100010,0.6430
2019,12,10,12,44,19,38.4682,-112.7903,2.81,-0.6,-1.0,57,1912100011,0.7200
2019,12,10,13,5,43,38.4682,-112.7903,2.81,-0.6,-1.6,57,1912100012,0.5440
2019,12,10,13,7,35,38.4682,-112.7903,2.81,-0.6,-1.3,57,1912100013,0.7250
2019,12,10,13,8,27,38.4682,-112.7903,2.81,-0.6,-1.7,57,1912100014,0.5300
2019,12,10,13,14,37,38.4682,-112.7903,2.81,-0.6,-0.6,57,1912100015,0.8450
2019,12,10,13,22,47,38.4682,-112.7903,2.81,-0.6,-0.6,57,1912100016,0.8110
2019,12,10,13,25,43,38.4682,-112.7903,2.81,-0.6,-0.8,57,1912100017,0.7670
2019,12,10,13,26,7,38.4682,-112.7903,2.81,-0.6,-1.0,57,1912100018,0.7770
2019,12,10,13,35,46,38.4682,-112.7903,2.81,-0.6,-0.9,57,1912100019,0.8170
2019,12,10,14,10,17,38.4682,-112.7903,2.81,-0.6,-1.4,57,1912100020,0.6250
2019,12,10,15,23,51,38.4682,-112.7903,2.81,-0.6,0.2,57,1912100021,0.7590
2019,12,10,15,29,4,38.4663,-112.7952,4.32,-0.1,-1.1,74,1912100022,0.6040
2019,12,10,16,15,44,38.4684,-112.7886,2.17,-0.6,-1.3,52,1912100024,0.5200
2019,12,10,16,28,49,38.4682,-112.7903,2.81,-0.6,-1.4,57,1912100025,0.6710
2019,12,10,16,47,55,38.4682,-112.7903,2.81,-0.6,-1.4,57,1912100026,0.5640
2019,12,13,9,46,40,38.4682,-112.7903,2.81,-0.6,-1.2,57,1912130001,0.5290
2019,12,21,22,13,34,38.4671,-112.7894,2.44,-0.8,-1.2,71,1912210001,0.7420
2019,12,21,22,14,13,38.4671,-112.7894,2.44,-0.8,-1.0,71,1912210002,0.7890
2019,12,21,22,14,31,38.4684,-112.7886,2.17,-0.6,-0.8,52,1912210003,0.6100
2019,12,21,22,14,55,38.4671,-112.7894,2.44,-0.8,-0.7,71,1912210004,0.8460
2019,12,21,22,15,36,38.4668,-112.7958,4.62,0.9,-0.8,50,1912210005,0.4340
2019,12,21,22,22,22,38.4670,-112.7953,4.50,0.4,-1.2,48,1912210006,0.3430
2019,12,21,23,21,2,38.4671,-112.7894,2.44,-0.8,-2.0,71,1912210007,0.8530
2019,12,22,1,6,22,38.4671,-112.7894,2.44,-0.8,0.4,71,1912220001,0.8800
2019,12,22,6,25,13,38.4671,-112.7894,2.44,-0.8,-1.2,71,1912220002,0.8000
