Year,Month,Day,Hour,Minute,Second,Magnitude,Latitude,Longitude,Depth
2020,10,30,15,11,15,3.6,37.8933,26.8703,7.9
2020,10,30,15,8,38,3.6,37.8267,26.9738,9.8
2020,10,30,15,6,46,4.0,37.8417,26.8188,6.2
2020,10,30,15,5,46,3.7,37.8268,26.8653,6.6
2020,10,30,15,3,31,3.8,37.8775,26.9243,7.9
2020,10,30,15,1,32,4.0,37.8743,26.8475,5.3
2020,10,30,14,54,10,3.8,37.8542,26.7848,7.0
2020,10,30,14,47,40,3.8,37.8663,26.892,5.0
2020,10,30,14,46,4,4.1,37.8438,26.8777,7.6
2020,10,30,14,35,22,3.7,37.8843,26.8998,4.7
2020,10,30,14,24,56,3.8,37.8188,26.8927,12.1
2020,10,30,14,20,16,3.6,37.7177,26.4283,17.2
2020,10,30,14,4,13,3.5,37.8442,26.8462,4.2
2020,10,30,14,1,5,3.9,37.8615,26.8577,5.0
2020,10,30,13,57,33,3.9,37.8357,26.9028,5.9
2020,10,30,13,55,58,3.6,37.8975,26.831,7.8
2020,10,30,13,50,4,3.6,37.9145,26.445,5.3
2020,10,30,13,40,46,3.7,37.836,26.875,5.0
2020,10,30,13,34,58,3.8,37.8807,26.9595,5.4
2020,10,30,13,27,10,3.5,37.8625,26.8085,13.5
2020,10,30,13,15,26,3.9,37.8678,26.8832,6.4
2020,10,30,13,14,43,4.0,37.7795,26.7163,1.6
2020,10,30,13,13,17,3.7,37.9168,26.9605,7.9
2020,10,30,13,12,31,4.0,37.887,26.8932,7.3
2020,10,30,13,6,57,4.2,37.8568,26.9958,6.3
2020,10,30,13,0,42,4.9,37.8382,26.7913,5.6
2020,10,30,12,59,44,3.5,37.9278,26.895,20.3
2020,10,30,12,42,56,3.9,37.9422,27.0287,5.9
2020,10,30,12,41,31,3.9,37.8765,26.9567,9.8
2020,10,30,12,39,0,3.7,37.8783,26.8035,5.4
2020,10,30,12,34,39,4.0,37.842,26.8953,5.0
2020,10,30,12,33,20,4.1,37.8193,26.8262,2.8
2020,10,30,12,32,1,3.8,37.7808,26.8237,8.8
2020,10,30,12,29,49,3.7,37.9127,27.0078,7.3
2020,10,30,12,29,11,4.2,37.921,26.9243,6.9
2020,10,30,12,22,50,3.8,37.8928,26.9267,7.8
2020,10,30,12,19,9,4.1,37.7713,26.5218,8.3
2020,10,30,12,15,30,4.0,37.8517,27.0092,11.8
2020,10,30,12,13,29,4.0,37.8125,27.0047,7.4
2020,10,30,12,8,52,3.7,37.8157,26.8862,7.3
2020,10,30,12,8,2,3.6,37.7647,26.8163,7.0
2020,10,30,12,5,24,3.7,37.8725,26.9583,18.4
2020,10,30,12,4,39,3.7,37.9253,26.9093,7.2
2020,10,30,12,1,37,4.3,37.8362,26.9125,9.4
2020,10,30,11,59,29,4.1,37.8527,27.0188,1.3
2020,10,30,11,58,5,4.4,37.8778,26.9005,5.3
2020,10,30,11,56,2,3.9,37.9482,26.5853,6.8
2020,10,30,11,55,2,3.6,37.9523,27.0093,11.7
2020,10,30,11,53,54,4.6,37.8958,26.8145,9.3
2020,10,30,11,51,24,6.9,37.8877,26.7057,11.2
2020,10,30,8,48,1,4.0,38.9498,40.4767,1.6
2020,10,28,9,16,14,4.5,39.7883,40.2472,5.0
2020,10,28,2,4,36,3.8,40.525,32.9445,5.0
2020,10,27,8,32,54,3.8,35.8573,31.3097,15.8
2020,10,25,9,37,29,4.1,38.9518,40.4652,4.6
2020,10,24,2,6,44,3.8,35.6635,26.2532,6.2
2020,10,23,10,36,48,3.8,38.4608,39.2862,4.0
2020,10,21,8,31,27,3.7,38.8143,43.1038,5.0
2020,10,19,22,12,47,3.6,35.9302,31.1315,11.9
2020,10,18,11,19,18,3.7,36.95,27.3455,6.7
2020,10,15,8,18,52,3.5,39.7762,42.575,5.0
2020,10,14,22,22,48,4.1,35.6857,26.2395,4.9
2020,10,14,10,58,30,4.0,35.6203,26.2413,7.8
2020,10,14,1,52,18,3.9,35.6502,26.227,9.6
2020,10,12,8,53,20,3.9,35.4548,26.3228,28.3
2020,10,12,5,0,32,4.0,35.6192,26.2217,7.4
2020,10,12,4,38,36,3.6,35.624,26.2218,9.2
2020,10,12,4,11,26,5.1,35.681,26.2272,9.1
2020,10,12,2,38,52,3.9,35.6445,26.2517,11.2
2020,10,12,1,35,10,3.6,35.6252,26.2505,7.8
2020,10,12,1,11,57,3.8,35.6843,26.2352,10.9
2020,10,12,0,44,24,4.2,35.6665,26.2433,10.8
2020,10,12,0,30,40,5.0,35.6747,26.2647,8.2
2020,10,10,11,46,6,3.8,40.6995,32.9893,4.4
2020,10,10,4,7,28,3.6,38.048,44.632,8.2
2020,10,9,0,0,20,3.6,37.8565,26.7295,7.7
2020,10,7,13,26,44,3.5,38.468,39.2522,5.4
2020,10,6,8,58,30,3.5,38.269,38.8377,3.3
2020,10,4,2,44,55,3.6,35.3815,26.956,30.6
2020,10,2,5,3,23,4.1,37.9923,34.0673,5.3
2020,10,1,17,44,33,3.7,38.9548,26.7375,10.9
2020,10,1,11,37,11,3.7,41.1223,34.9805,5.0
2020,10,1,11,5,37,4.9,36.6722,26.7853,154.7
2020,10,1,1,5,36,3.7,38.673,38.1037,5.0
2020,9,30,4,19,51,3.7,38.047,34.0292,6.0
2020,9,30,4,15,33,4.1,38.0587,34.0308,5.0
