Year,Month,Day,Hour,Minute,Second,Magnitude,Longitude,Latitude,Depth
1984.0,2.0,16.0,17.0,18.0,41.6,6.1,70.826,36.431,208.0
1984.0,3.0,19.0,20.0,28.0,38.2,7.0,63.35,40.32,15.0
1984.0,3.0,24.0,9.0,44.0,2.6,7.0,148.192,44.117,44.0
1984.0,3.0,27.0,20.0,6.0,33.2,6.6,145.805,-4.647,28.0
1984.0,4.0,24.0,21.0,15.0,19.0,6.1,-121.698,37.32,8.0
1984.0,4.0,29.0,5.0,3.0,0.0,5.3,12.558,43.26,12.0
1984.0,5.0,7.0,17.0,49.0,41.6,5.8,13.898,41.765,10.0
1984.0,5.0,11.0,10.0,41.0,49.9,5.2,13.961,41.831,14.0
1984.0,5.0,13.0,12.0,45.0,55.8,5.1,17.734,42.967,30.0
1984.0,6.0,13.0,2.0,29.0,25.3,5.5,140.036,31.448,41.0
1984.0,6.0,24.0,11.0,17.0,11.9,6.7,-69.338,17.984,24.0
1984.0,7.0,19.0,6.0,56.0,10.4,4.7,-4.198,52.878,13.0
1984.0,8.0,6.0,19.0,6.0,38.3,6.7,131.945,32.386,46.0
1984.0,8.0,27.0,6.0,41.0,26.2,5.2,99.075,1.761,33.0
1984.0,9.0,7.0,0.0,44.0,41.7,4.7,20.957,43.314,13.0
1984.0,9.0,13.0,23.0,48.0,49.9,6.1,137.488,35.789,10.0
1984.0,9.0,18.0,13.0,26.0,1.8,6.4,42.219,40.885,10.0
1984.0,9.0,18.0,17.0,2.0,44.3,6.9,141.5,34.006,48.0
1984.0,10.0,9.0,4.0,30.0,42.4,4.5,21.757,37.013,27.0
1984.0,10.0,18.0,9.0,46.0,24.6,5.3,42.403,40.545,60.0
1984.0,10.0,18.0,15.0,30.0,23.0,5.1,-105.72,42.375,33.0
1984.0,10.0,26.0,20.0,22.0,21.8,6.1,71.328,39.155,33.0
1984.0,12.0,28.0,10.0,37.0,53.7,7.0,163.4,56.2,33.0
1984.0,12.0,30.0,23.0,33.0,37.7,5.6,92.891,24.641,23.0
1985.0,1.0,26.0,3.0,6.0,57.8,6.9,-68.467,-33.053,5.0
1985.0,2.0,2.0,20.0,52.0,34.2,5.3,52.997,28.399,37.0
1985.0,3.0,3.0,22.0,47.0,9.5,8.0,-71.708,-33.132,40.0
1985.0,3.0,16.0,14.0,54.0,0.7,6.4,-62.448,17.013,13.0
1985.0,3.0,17.0,10.0,41.0,38.4,6.6,-71.551,-32.663,33.0
1985.0,3.0,18.0,19.0,49.0,45.8,6.5,123.544,7.758,33.0
1985.0,4.0,9.0,1.0,56.0,59.4,7.5,-71.618,-34.131,38.0
1985.0,4.0,13.0,1.0,6.0,0.1,6.2,114.185,-9.245,99.0
1985.0,4.0,18.0,5.0,52.0,52.8,5.8,102.871,25.926,5.0
1985.0,4.0,24.0,1.0,7.0,14.5,6.1,120.815,16.498,33.0
1985.0,4.0,30.0,18.0,14.0,12.7,5.5,22.81,39.266,27.0
1985.0,5.0,10.0,15.0,35.0,50.5,7.1,151.045,-5.599,27.0
1985.0,7.0,3.0,4.0,36.0,51.7,7.2,152.828,-4.439,46.0
1985.0,7.0,29.0,7.0,54.0,44.0,6.6,70.896,36.19,99.0
1985.0,8.0,21.0,11.0,26.0,28.7,6.1,-78.887,-9.159,57.0
1985.0,8.0,23.0,12.0,41.0,56.1,7.5,75.224,39.431,7.0
1985.0,9.0,15.0,2.0,42.0,54.8,6.3,136.049,-4.13,10.0
1985.0,9.0,19.0,13.0,17.0,47.3,8.1,-102.533,18.19,28.0
1985.0,9.0,21.0,1.0,37.0,13.4,7.6,-101.647,17.802,31.0
1985.0,9.0,27.0,3.0,39.0,8.5,6.9,159.854,-9.829,32.0
1985.0,9.0,28.0,14.0,50.0,15.2,5.0,22.254,41.581,7.0
1985.0,10.0,11.0,3.0,39.0,10.9,4.5,-90.863,15.299,5.0
1985.0,10.0,13.0,15.0,59.0,51.2,5.9,69.823,40.301,16.0
1985.0,10.0,27.0,19.0,34.0,57.1,5.9,6.761,36.46,10.0
1985.0,11.0,7.0,8.0,26.0,21.4,4.2,42.307,40.31,33.0
1985.0,11.0,17.0,9.0,40.0,21.2,7.1,134.911,-1.639,10.0
1985.0,11.0,28.0,3.0,49.0,54.1,7.6,166.185,-13.987,33.0
1985.0,12.0,16.0,2.0,44.0,36.0,6.0,-85.838,11.725,22.0
1985.0,12.0,21.0,1.0,13.0,22.4,7.6,166.516,-13.966,43.0
1985.0,12.0,25.0,2.0,38.0,56.5,4.3,15.068,37.688,10.0
1986.0,1.0,11.0,19.0,42.0,21.9,5.3,-77.512,-9.505,39.0
1986.0,1.0,29.0,11.0,56.0,34.6,5.0,103.461,-3.904,33.0
1986.0,2.0,3.0,15.0,12.0,46.7,4.7,-92.072,15.075,16.0
1986.0,4.0,5.0,20.0,14.0,28.7,4.6,-71.785,-13.41,51.0
1986.0,4.0,26.0,7.0,35.0,16.1,5.3,76.374,32.128,33.0
1986.0,5.0,5.0,3.0,35.0,38.8,5.9,37.806,37.993,10.0
1986.0,5.0,7.0,22.0,47.0,10.8,8.0,-174.776,51.52,19.0
1986.0,5.0,13.0,8.0,44.0,2.1,5.7,43.737,41.431,10.0
1986.0,5.0,15.0,14.0,38.0,9.2,5.2,69.363,29.627,18.0
1986.0,5.0,17.0,16.0,20.0,22.2,6.4,-174.504,52.327,26.0
1986.0,5.0,20.0,5.0,25.0,46.9,6.4,121.619,24.125,19.0
1986.0,6.0,11.0,13.0,48.0,1.3,6.2,-62.928,10.597,19.0
1986.0,6.0,24.0,3.0,11.0,30.9,7.1,143.943,-4.448,102.0
1986.0,7.0,8.0,9.0,20.0,44.5,6.0,-116.61,34.0,12.0
1986.0,7.0,12.0,7.0,54.0,26.8,5.6,51.582,29.962,10.0
1986.0,7.0,13.0,13.0,47.0,8.2,5.8,-117.869,32.97,6.0
1986.0,7.0,18.0,17.0,22.0,38.2,4.9,-69.428,10.77,7.0
1986.0,7.0,21.0,14.0,42.0,26.6,6.2,-118.447,37.537,9.0
1986.0,8.0,3.0,1.0,33.0,20.3,4.1,37.3,37.2,12.0
1986.0,8.0,30.0,21.0,28.0,35.4,6.9,26.316,45.547,132.0
1986.0,9.0,13.0,17.0,24.0,31.4,5.8,22.176,37.014,11.0
1986.0,9.0,15.0,11.0,41.0,27.8,4.8,22.175,36.93,10.0
1986.0,10.0,5.0,18.0,53.0,20.9,4.8,28.737,-30.546,5.0
1986.0,10.0,10.0,17.0,49.0,24.1,5.4,-89.118,13.827,7.0
1986.0,10.0,11.0,9.0,0.0,10.5,5.5,28.574,37.931,5.0
1986.0,10.0,16.0,19.0,54.0,10.4,4.5,66.65,27.727,43.0
1986.0,10.0,20.0,6.0,46.0,9.9,8.1,-176.367,-28.117,29.0
1986.0,11.0,14.0,21.0,20.0,10.5,7.8,121.574,23.901,34.0
1986.0,11.0,25.0,13.0,59.0,42.3,5.5,16.339,44.12,30.0
1986.0,11.0,30.0,5.0,19.0,48.2,4.8,-35.769,-5.494,5.0
1986.0,12.0,7.0,14.0,17.0,9.5,5.6,25.912,43.274,21.0
1986.0,12.0,19.0,5.0,47.0,29.0,5.0,-72.084,-33.071,33.0
1986.0,12.0,20.0,23.0,47.0,8.9,5.0,51.623,29.985,26.0
1987.0,1.0,5.0,22.0,52.0,46.5,5.8,81.319,41.964,17.0
1987.0,1.0,24.0,8.0,9.0,21.3,5.9,79.318,41.529,29.0
1987.0,1.0,26.0,11.0,11.0,41.8,4.3,1.374,35.964,10.0
1987.0,2.0,6.0,13.0,16.0,17.8,6.3,141.689,36.988,48.0
1987.0,2.0,8.0,18.0,33.0,58.3,7.6,147.689,-6.088,55.0
1987.0,3.0,2.0,1.0,42.0,34.1,6.6,176.765,-37.965,19.0
1987.0,3.0,5.0,9.0,17.0,5.2,7.3,-70.161,-24.388,62.0
1987.0,3.0,6.0,4.0,10.0,44.4,7.2,-77.785,0.083,10.0
1987.0,3.0,18.0,3.0,36.0,30.3,6.7,131.837,32.034,54.0
1987.0,3.0,24.0,12.0,49.0,47.0,5.1,137.865,37.447,23.0
1987.0,4.0,25.0,12.0,16.0,52.4,6.3,120.301,16.066,107.0
1987.0,4.0,25.0,19.0,22.0,7.2,6.6,98.866,2.244,11.0
1987.0,5.0,23.0,17.0,9.0,4.4,5.2,125.41,8.047,32.0
1987.0,5.0,29.0,6.0,27.0,50.7,4.6,48.266,34.076,41.0
1987.0,6.0,18.0,14.0,3.0,16.7,6.3,162.33,-10.717,75.0
1987.0,7.0,6.0,2.0,49.0,42.7,6.6,167.828,-14.074,48.0
1987.0,8.0,2.0,9.0,7.0,35.5,4.9,115.608,24.924,29.0
1987.0,8.0,8.0,15.0,48.0,56.7,6.9,-69.991,-19.022,70.0
1987.0,8.0,13.0,15.0,23.0,6.9,6.4,-70.931,-17.897,37.0
1987.0,9.0,3.0,6.0,40.0,13.9,7.7,158.513,-58.893,33.0
1987.0,9.0,4.0,16.0,42.0,49.1,4.6,13.874,43.242,19.0
1987.0,9.0,22.0,13.0,43.0,37.6,6.2,-78.05,-0.978,10.0
1987.0,10.0,1.0,14.0,42.0,20.0,5.7,-118.078,34.061,10.0
1987.0,10.0,2.0,22.0,27.0,55.8,5.1,-77.954,-8.143,20.0
1987.0,10.0,4.0,10.0,59.0,38.1,4.8,-118.1,34.07,8.0
1987.0,10.0,6.0,4.0,19.0,6.0,7.3,-172.225,-17.94,16.0
1987.0,10.0,12.0,13.0,57.0,4.7,6.8,154.371,-7.288,25.0
1987.0,10.0,16.0,20.0,48.0,1.6,7.7,149.06,-6.266,48.0
1987.0,11.0,17.0,8.0,46.0,53.3,7.2,-143.27,58.586,10.0
1987.0,11.0,24.0,1.0,54.0,14.5,6.2,-115.775,33.082,5.0
1987.0,11.0,26.0,1.0,43.0,14.0,6.5,124.155,-8.247,33.0
1987.0,11.0,30.0,19.0,23.0,19.5,7.9,-142.786,58.679,10.0
1987.0,12.0,17.0,2.0,8.0,19.9,6.0,140.214,35.362,63.0
1988.0,1.0,3.0,21.0,32.0,25.3,5.5,106.336,38.111,14.0
1988.0,1.0,9.0,1.0,2.0,46.7,5.8,19.63,41.246,24.0
1988.0,1.0,22.0,0.0,35.0,58.0,6.3,133.803,-19.847,5.0
1988.0,1.0,22.0,12.0,4.0,57.8,6.7,133.882,-19.829,5.0
1988.0,2.0,5.0,14.0,1.0,2.7,6.7,-70.433,-24.753,37.0
1988.0,2.0,6.0,14.0,50.0,45.2,5.8,91.57,24.688,33.0
1988.0,3.0,6.0,22.0,35.0,36.9,7.8,-142.747,57.262,15.0
1988.0,3.0,30.0,2.0,12.0,42.8,5.7,50.194,30.89,33.0
1988.0,6.0,19.0,20.0,19.0,52.6,6.2,121.067,12.376,17.0
1988.0,6.0,24.0,2.0,6.0,26.3,5.4,121.013,18.606,53.0
1988.0,7.0,5.0,20.0,32.0,7.2,6.8,148.78,-5.964,53.0
1988.0,7.0,20.0,23.0,15.0,36.6,5.7,121.598,23.902,51.0
1988.0,8.0,6.0,0.0,36.0,24.6,7.2,95.127,25.149,91.0
1988.0,8.0,10.0,4.0,38.0,29.2,7.6,160.896,-10.258,36.0
1988.0,8.0,11.0,16.0,4.0,45.6,6.1,51.679,29.974,33.0
1988.0,8.0,20.0,23.0,9.0,9.5,6.6,86.616,26.755,57.0
1988.0,9.0,6.0,0.0,42.0,33.7,4.3,146.23,-6.06,0.0
1988.0,9.0,25.0,20.0,52.0,14.7,5.0,71.811,37.18,11.0
1988.0,10.0,16.0,12.0,34.0,5.6,5.8,20.932,37.938,25.0
1988.0,10.0,31.0,10.0,12.0,58.4,5.6,2.759,36.443,12.0
1988.0,11.0,3.0,14.0,47.0,10.7,6.0,-90.45,13.881,69.0
1988.0,11.0,3.0,19.0,42.0,18.1,5.7,-67.256,19.08,33.0
1988.0,11.0,6.0,13.0,3.0,19.3,7.3,99.611,22.789,18.0
1988.0,11.0,6.0,13.0,15.0,43.3,6.4,99.439,23.181,10.0
1988.0,11.0,10.0,1.0,17.0,49.4,4.6,108.545,21.23,10.0
1988.0,11.0,12.0,3.0,34.0,48.6,4.7,-76.597,18.068,16.0
1988.0,11.0,17.0,6.0,55.0,46.0,6.6,124.537,12.399,19.0
1988.0,11.0,21.0,16.0,55.0,52.5,5.3,-26.142,37.938,11.0
1988.0,11.0,25.0,23.0,46.0,4.5,5.8,-71.183,48.117,29.0
1988.0,12.0,7.0,7.0,41.0,24.2,6.8,44.185,40.987,5.0
1989.0,1.0,22.0,23.0,2.0,7.1,5.3,68.694,38.465,33.0
1989.0,3.0,8.0,11.0,44.0,32.3,5.6,126.189,1.031,32.0
1989.0,3.0,10.0,8.0,0.0,48.7,4.4,41.816,40.027,10.0
1989.0,3.0,10.0,14.0,14.0,10.2,5.4,152.797,-4.346,53.0
1989.0,3.0,10.0,21.0,49.0,45.8,6.1,34.42,-13.702,30.0
1989.0,4.0,15.0,20.0,34.0,8.9,6.2,99.195,29.987,13.0
1989.0,4.0,25.0,14.0,29.0,0.5,6.8,-99.328,16.773,19.0
1989.0,5.0,3.0,9.0,13.0,24.2,5.1,51.655,29.964,33.0
1989.0,5.0,4.0,0.0,22.0,6.7,5.2,-68.27,11.038,16.0
1989.0,5.0,7.0,0.0,38.0,18.5,5.6,99.526,23.553,33.0
1989.0,5.0,23.0,10.0,54.0,46.3,8.2,160.568,-52.341,10.0
1989.0,5.0,27.0,20.0,8.0,37.3,5.8,50.921,30.167,31.0
1989.0,6.0,12.0,0.0,4.0,9.7,5.1,89.763,21.861,6.0
1989.0,6.0,25.0,20.0,37.0,32.4,6.1,-79.616,1.134,15.0
1989.0,6.0,26.0,3.0,27.0,3.9,6.1,-155.083,19.362,9.0
1989.0,6.0,26.0,10.0,38.0,39.4,5.7,-28.242,39.112,11.0
1989.0,7.0,9.0,2.0,9.0,9.1,5.0,139.193,34.942,5.0
1989.0,7.0,14.0,20.0,42.0,40.0,6.2,125.129,-8.081,10.0
1989.0,8.0,1.0,0.0,18.0,4.8,5.8,139.022,-4.511,14.0
1989.0,8.0,3.0,7.0,42.0,40.8,5.0,45.362,43.522,18.0
1989.0,8.0,20.0,11.0,16.0,56.5,6.3,41.942,11.766,12.0
1989.0,9.0,4.0,5.0,20.0,55.9,6.0,136.667,-4.219,9.0
1989.0,9.0,4.0,13.0,14.0,58.2,6.9,-156.835,55.543,11.0
1989.0,9.0,22.0,2.0,25.0,50.8,6.1,102.433,31.583,15.0
1989.0,10.0,1.0,2.0,59.0,6.3,4.7,51.421,30.96,42.0
1989.0,10.0,18.0,0.0,4.0,15.2,6.9,-121.883,37.036,19.0
1989.0,10.0,18.0,14.0,57.0,22.4,5.3,113.884,39.893,10.0
1989.0,10.0,29.0,5.0,25.0,38.2,6.6,143.333,39.571,10.0
1989.0,10.0,29.0,19.0,9.0,12.9,5.7,2.448,36.788,6.0
1989.0,11.0,1.0,10.0,25.0,52.2,4.4,-68.833,18.986,26.0
1989.0,11.0,1.0,18.0,25.0,34.9,7.4,142.76,39.837,29.0
1989.0,11.0,20.0,3.0,21.0,7.8,4.7,106.804,29.882,33.0
1989.0,11.0,20.0,4.0,19.0,4.6,5.9,57.718,29.892,18.0
1989.0,12.0,15.0,18.0,43.0,45.0,7.5,126.729,8.337,24.0
1989.0,12.0,27.0,23.0,26.0,57.0,5.4,151.619,-32.967,10.0
1990.0,2.0,8.0,7.0,15.0,32.2,6.6,124.694,9.755,26.0
1990.0,2.0,20.0,6.0,53.0,39.8,6.4,139.252,34.706,14.0
1990.0,2.0,28.0,23.0,43.0,36.6,5.5,-117.7,34.14,5.0
1990.0,3.0,3.0,12.0,16.0,27.9,7.6,175.163,-22.122,33.0
1990.0,3.0,4.0,19.0,46.0,19.6,6.1,66.331,28.925,10.0
1990.0,3.0,25.0,13.0,22.0,57.2,7.3,-84.753,9.907,20.0
1990.0,3.0,25.0,14.0,17.0,18.8,6.3,72.942,37.034,33.0
1990.0,3.0,26.0,22.0,47.0,16.7,5.5,125.606,9.253,39.0
1990.0,4.0,2.0,13.0,46.0,31.7,4.7,-2.985,52.314,18.0
1990.0,4.0,5.0,21.0,12.0,35.5,7.5,147.596,15.125,11.0
1990.0,4.0,17.0,1.0,59.0,33.4,6.2,74.9,39.436,33.0
1990.0,4.0,18.0,13.0,39.0,19.0,7.6,122.857,1.186,26.0
1990.0,4.0,18.0,19.0,38.0,8.9,4.7,51.678,31.107,47.0
1990.0,4.0,26.0,9.0,37.0,15.0,6.9,100.245,35.986,8.0
1990.0,5.0,5.0,7.0,21.0,29.5,5.4,15.766,40.775,10.0
1990.0,5.0,13.0,4.0,23.0,9.6,6.3,176.064,-40.296,21.0
1990.0,5.0,20.0,2.0,22.0,1.6,7.1,32.145,5.121,15.0
1990.0,5.0,24.0,20.0,0.0,8.1,7.0,31.848,5.358,16.0
1990.0,5.0,30.0,2.0,34.0,5.8,6.5,-77.229,-6.016,24.0
1990.0,5.0,30.0,10.0,40.0,6.1,6.7,26.668,45.841,89.0
1990.0,5.0,31.0,0.0,17.0,47.8,6.1,26.769,45.811,88.0
1990.0,6.0,8.0,0.0,31.0,50.0,4.6,-84.327,9.855,10.0
1990.0,6.0,9.0,1.0,14.0,34.5,4.9,-77.136,-6.062,26.0
1990.0,6.0,14.0,7.0,40.0,56.2,7.1,121.899,11.76,18.0
1990.0,6.0,14.0,12.0,47.0,28.8,6.8,85.076,47.869,58.0
1990.0,6.0,17.0,4.0,51.0,45.5,6.3,65.719,27.398,15.0
1990.0,6.0,20.0,21.0,0.0,9.9,7.3,49.409,36.957,19.0
1990.0,6.0,21.0,9.0,2.0,14.6,5.6,49.799,36.636,15.0
1990.0,7.0,6.0,0.0,16.0,20.4,4.8,108.12,-6.904,14.0
1990.0,7.0,13.0,14.0,20.0,43.4,5.6,70.789,36.415,217.0
1990.0,7.0,16.0,7.0,26.0,34.6,7.8,121.172,15.679,25.0
1990.0,7.0,18.0,11.0,29.0,24.9,5.1,29.595,36.99,17.0
1990.0,7.0,27.0,12.0,37.0,59.5,6.4,167.464,-15.355,126.0
1990.0,8.0,3.0,9.0,15.0,6.1,6.1,84.961,47.963,33.0
1990.0,8.0,11.0,2.0,59.0,54.9,4.4,-78.449,-0.059,5.0
1990.0,9.0,23.0,21.0,13.0,7.4,6.5,138.643,33.267,10.0
1990.0,9.0,26.0,23.0,8.0,23.9,4.2,26.727,-28.014,5.0
1990.0,9.0,27.0,21.0,12.0,32.5,4.5,84.961,47.903,33.0
1990.0,10.0,18.0,9.0,30.0,44.4,4.0,27.349,-26.39,5.0
1990.0,10.0,20.0,8.0,7.0,27.5,5.8,103.781,37.093,12.0
1990.0,10.0,25.0,4.0,53.0,59.9,6.0,70.486,35.121,114.0
1990.0,11.0,6.0,18.0,45.0,52.2,6.5,55.462,28.251,11.0
1990.0,11.0,15.0,2.0,34.0,32.4,6.8,97.457,3.908,48.0
1990.0,11.0,27.0,4.0,37.0,58.5,5.6,16.633,43.853,24.0
1990.0,12.0,1.0,18.0,9.0,28.8,4.6,73.553,40.854,29.0
1990.0,12.0,13.0,0.0,24.0,25.7,5.3,15.438,37.3,11.0
1990.0,12.0,13.0,3.0,1.0,48.0,6.2,121.636,23.916,12.0
1990.0,12.0,13.0,19.0,50.0,17.8,6.3,121.627,23.722,10.0
1990.0,12.0,21.0,6.0,57.0,42.9,5.9,22.3,41.004,13.0
1990.0,12.0,22.0,17.0,27.0,54.8,5.7,-84.302,9.869,17.0
1990.0,12.0,30.0,19.0,14.0,18.9,7.5,150.967,-5.097,179.0
1991.0,1.0,5.0,14.0,57.0,11.5,7.1,95.901,23.613,20.0
1991.0,1.0,31.0,23.0,3.0,33.6,6.4,70.423,35.993,142.0
1991.0,2.0,9.0,16.0,18.0,58.3,6.9,159.139,-9.929,10.0
1991.0,2.0,13.0,15.0,49.0,38.9,3.8,6.76,44.885,5.0
1991.0,2.0,16.0,1.0,23.0,40.4,5.7,154.328,48.268,39.0
1991.0,2.0,21.0,2.0,35.0,34.0,6.7,-175.45,58.427,20.0
1991.0,2.0,25.0,14.0,30.0,27.6,6.1,78.959,40.386,21.0
1991.0,3.0,25.0,18.0,2.0,41.5,5.5,113.923,39.887,10.0
1991.0,4.0,4.0,15.0,23.0,20.7,6.4,-77.13,-6.038,21.0
1991.0,4.0,5.0,4.0,19.0,49.5,6.7,-77.094,-5.982,20.0
1991.0,4.0,18.0,9.0,18.0,30.4,5.1,68.273,37.457,33.0
1991.0,4.0,20.0,17.0,8.0,20.2,4.1,70.912,36.416,33.0
1991.0,4.0,22.0,21.0,56.0,51.8,7.6,-83.073,9.685,10.0
1991.0,4.0,24.0,10.0,54.0,35.7,4.5,41.118,39.597,33.0
1991.0,4.0,29.0,9.0,12.0,48.1,7.0,43.673,42.453,17.0
1991.0,5.0,4.0,3.0,42.0,54.5,6.2,-82.418,9.542,10.0
1991.0,5.0,15.0,14.0,28.0,50.1,4.9,43.349,42.565,14.0
1991.0,5.0,26.0,10.0,59.0,48.9,4.5,116.746,5.865,33.0
1991.0,6.0,15.0,0.0,59.0,20.3,6.1,44.009,42.461,9.0
1991.0,6.0,15.0,11.0,15.0,28.0,5.5,120.355,15.119,10.0
1991.0,6.0,16.0,11.0,7.0,10.6,4.5,42.875,39.984,26.0
1991.0,6.0,20.0,5.0,18.0,52.5,7.5,122.787,1.196,31.0
1991.0,6.0,28.0,14.0,43.0,54.5,5.1,-118.002,34.262,11.0
1991.0,7.0,4.0,11.0,43.0,10.4,6.5,124.681,-8.099,29.0
1991.0,7.0,12.0,10.0,42.0,21.2,5.6,21.057,45.364,11.0
1991.0,7.0,18.0,11.0,56.0,30.6,5.6,22.407,44.888,12.0
1991.0,7.0,23.0,19.0,44.0,50.2,4.7,-71.574,-15.679,5.0
1991.0,7.0,24.0,9.0,45.0,41.8,5.1,44.066,36.52,26.0
1991.0,8.0,9.0,9.0,33.0,49.6,4.7,-84.054,9.737,5.0
1991.0,8.0,17.0,6.0,18.0,34.0,5.2,-69.948,10.045,10.0
1991.0,8.0,17.0,19.0,29.0,40.0,6.2,-124.348,40.235,12.0
1991.0,9.0,8.0,13.0,50.0,30.8,5.6,175.053,-40.25,88.0
1991.0,9.0,18.0,9.0,48.0,13.1,6.2,-90.986,14.646,5.0
1991.0,10.0,14.0,15.0,58.0,12.7,7.2,158.442,-9.094,23.0
1991.0,10.0,19.0,21.0,23.0,14.3,7.0,78.774,30.78,10.0
1991.0,11.0,4.0,1.0,50.0,31.6,5.4,50.218,30.666,39.0
1991.0,11.0,8.0,15.0,13.0,44.1,5.0,70.607,26.323,22.0
1991.0,11.0,19.0,22.0,28.0,51.0,6.4,-77.442,4.554,21.0
1991.0,11.0,22.0,0.0,40.0,23.9,4.7,44.068,13.887,10.0
1991.0,11.0,28.0,17.0,19.0,55.5,5.0,49.603,36.924,16.0
1991.0,12.0,2.0,8.0,49.0,40.2,5.5,21.115,45.498,9.0
1991.0,12.0,22.0,8.0,43.0,13.4,7.6,151.021,45.533,24.0
1992.0,1.0,5.0,6.0,,,3.7,108.0,18.0,8.0
1992.0,2.0,1.0,19.0,4.0,4.5,5.6,139.644,35.106,100.0
1992.0,2.0,4.0,1.0,58.0,39.7,4.4,109.067,-7.138,58.0
1992.0,3.0,4.0,11.0,57.0,53.0,4.6,50.778,31.726,18.0
1992.0,3.0,13.0,17.0,18.0,39.9,6.9,39.605,39.71,27.0
1992.0,4.0,13.0,1.0,20.0,0.8,5.2,5.798,51.153,21.0
1992.0,4.0,23.0,4.0,50.0,23.2,6.3,-116.318,33.961,12.0
1992.0,4.0,25.0,18.0,6.0,4.2,7.1,-124.316,40.368,15.0
1992.0,5.0,15.0,8.0,8.0,2.9,6.2,72.429,41.019,50.0
1992.0,5.0,17.0,10.0,15.0,31.3,7.5,126.762,7.191,33.0
1992.0,5.0,20.0,12.0,20.0,32.8,6.0,71.317,33.377,16.0
1992.0,5.0,25.0,16.0,55.0,4.1,7.0,-77.872,19.613,23.0
1992.0,5.0,27.0,5.0,13.0,38.8,7.0,165.239,-11.122,19.0
1992.0,6.0,28.0,11.0,57.0,34.1,7.6,-116.436,34.201,1.0
1992.0,6.0,28.0,15.0,5.0,30.7,6.7,-116.827,34.203,5.0
1992.0,6.0,29.0,10.0,14.0,22.2,5.4,-116.293,36.705,9.0
1992.0,7.0,18.0,8.0,36.0,58.7,7.0,143.33,39.419,29.0
1992.0,8.0,11.0,15.0,14.0,55.1,6.3,141.641,32.536,16.0
1992.0,8.0,19.0,2.0,4.0,37.4,7.5,73.575,42.142,27.0
1992.0,8.0,28.0,0.0,50.0,50.4,5.5,66.74,29.087,9.0
1992.0,9.0,2.0,0.0,16.0,3.3,7.6,-87.609,11.5,30.0
1992.0,9.0,8.0,0.0,38.0,15.4,4.7,52.187,29.134,18.0
1992.0,9.0,11.0,3.0,57.0,26.5,7.0,26.651,-6.087,11.0
1992.0,10.0,12.0,13.0,9.0,55.5,5.3,31.144,29.778,22.0
1992.0,10.0,17.0,8.0,32.0,40.5,7.0,-76.806,6.845,14.0
1992.0,10.0,18.0,15.0,11.0,59.1,7.4,-76.862,7.075,10.0
1992.0,12.0,12.0,5.0,29.0,26.3,7.8,121.896,-8.48,28.0
1993.0,1.0,15.0,11.0,6.0,5.9,7.6,143.691,43.3,102.0
1993.0,1.0,26.0,20.0,32.0,6.9,5.6,101.062,23.027,33.0
1993.0,1.0,27.0,10.0,27.0,5.6,5.1,60.088,32.104,33.0
1993.0,2.0,7.0,13.0,27.0,42.0,6.3,137.245,37.634,11.0
1993.0,3.0,12.0,14.0,1.0,35.4,6.4,-178.252,-14.385,10.0
1993.0,3.0,20.0,14.0,51.0,59.7,6.2,87.333,29.084,12.0
1993.0,3.0,25.0,13.0,34.0,35.4,5.6,-122.607,45.035,21.0
1993.0,3.0,26.0,22.0,52.0,46.9,5.1,50.886,30.692,30.0
1993.0,4.0,18.0,9.0,16.0,23.2,6.3,-76.53,-11.652,106.0
1993.0,6.0,8.0,13.0,3.0,36.4,7.5,157.829,51.218,71.0
1993.0,6.0,18.0,11.0,52.0,54.8,6.6,-176.819,-28.886,20.0
1993.0,6.0,22.0,16.0,32.0,43.7,5.4,50.814,30.149,33.0
1993.0,7.0,10.0,20.0,40.0,58.9,5.8,-83.622,9.821,20.0
1993.0,7.0,12.0,13.0,17.0,11.9,7.7,139.197,42.851,17.0
1993.0,7.0,14.0,12.0,31.0,49.4,5.6,21.756,38.224,23.0
1993.0,8.0,1.0,0.0,20.0,40.5,5.5,31.69,15.385,13.0
1993.0,8.0,7.0,19.0,42.0,41.9,6.3,139.839,41.985,13.0
1993.0,8.0,8.0,8.0,34.0,24.9,7.8,144.801,12.982,59.0
1993.0,9.0,10.0,19.0,12.0,54.6,7.2,-92.645,14.717,34.0
1993.0,9.0,21.0,3.0,28.0,55.4,6.0,-122.012,42.314,11.0
1993.0,9.0,29.0,22.0,25.0,48.6,6.2,76.451,18.066,7.0
1993.0,10.0,13.0,2.0,6.0,0.3,6.9,146.02,-5.889,25.0
1993.0,10.0,20.0,16.0,15.0,59.6,5.1,82.28,28.723,37.0
1993.0,11.0,12.0,13.0,27.0,28.1,4.6,76.533,18.12,10.0
1993.0,11.0,13.0,1.0,18.0,4.1,7.0,158.647,51.934,34.0
1993.0,11.0,30.0,20.0,37.0,12.8,5.6,75.533,39.263,18.0
1994.0,1.0,3.0,5.0,52.0,27.6,5.7,100.104,36.028,8.0
1994.0,1.0,16.0,1.0,49.0,16.2,4.6,-76.037,40.33,5.0
1994.0,1.0,17.0,12.0,30.0,55.3,6.7,-118.537,34.213,18.0
1994.0,1.0,21.0,2.0,24.0,29.9,7.0,127.733,1.015,20.0
1994.0,2.0,3.0,9.0,5.0,4.2,5.8,-110.976,42.762,8.0
