Timestamp,Magnitude,Latitude,Longitude,Depth
2020-11-04 06:52:16,4.5,55.1205,-58.923,18.0
2020-11-03 19:37:22,4.0,77.7298,-115.3002,18.0
2020-11-03 09:05:13,4.3,77.774,-115.2902,18.0
2020-10-24 17:18:30,4.0,62.1838,-124.6256,10.0
2020-10-24 17:18:28,4.0,62.1812,-124.3934,1.0
2020-10-24 16:18:48,4.5,62.2467,-124.4065,5.0
2020-10-24 16:18:48,5.3,62.2467,-124.4065,5.0
2020-10-24 16:18:00,4.5,62.2,-124.42,11.0
2020-10-22 23:06:33,5.5,52.8214,-34.8543,18.0
2020-10-22 12:07:24,5.1,52.7977,-34.9753,18.0
2020-10-22 12:00:50,5.4,52.7822,-34.8818,18.0
2020-10-22 10:54:54,5.0,52.8352,-34.9461,18.0
2020-10-22 07:22:58,4.4,74.0369,-90.86,18.0
2020-10-22 02:31:43,5.3,52.8125,-34.9762,18.0
2020-10-22 02:22:01,5.2,52.8458,-34.9778,18.0
2020-10-21 19:03:33,4.0,45.1712,-128.4534,10.0
2020-10-20 16:47:18,4.3,71.3734,-71.127,18.0
2020-10-20 16:42:55,4.1,71.3749,-71.1698,18.0
2020-10-19 20:58:07,4.6,52.0157,-133.3277,10.0
2020-10-18 16:46:38,4.8,62.1213,-124.7042,10.0
2020-10-18 16:46:37,4.6,62.24,-124.478,8.14
2020-10-18 16:46:37,4.0,62.24,-124.478,8.14
2020-10-16 13:56:33,4.2,50.9934,-130.6996,10.0
2020-10-16 13:56:33,4.0,51.045,-130.2481,10.0
2020-10-14 09:07:00,4.4,62.2961,-124.808,10.0
2020-10-14 09:06:58,4.3,62.2043,-124.5523,1.0
2020-10-05 10:47:31,4.1,47.5479,-128.9809,10.0
2020-10-05 10:47:31,4.6,47.5479,-128.9809,10.0
2020-09-27 10:30:53,4.4,65.7385,-52.5548,18.0
2020-09-14 02:52:08,4.1,61.0042,-44.3671,18.0
2020-09-08 03:56:44,4.0,71.8539,-126.9637,18.91
2020-08-23 05:19:29,4.1,59.8276,-136.6699,1.0
2020-08-23 05:19:28,4.0,59.8,-136.67,5.0
2020-08-19 11:40:59,4.0,50.6077,-129.4759,10.0
2020-08-19 11:40:55,4.3,50.4094,-130.2877,10.0
2020-08-13 02:34:18,4.0,62.2353,-124.409,10.0
2020-08-13 02:34:18,4.5,62.2353,-124.409,10.0
2020-07-25 03:05:25,5.3,62.2172,-124.4988,5.0
2020-07-25 03:05:25,4.6,62.2172,-124.4988,5.0
2020-07-22 11:33:21,5.2,48.8371,-129.3728,10.0
2020-07-06 12:28:27,4.1,43.931,-128.4199,10.0
2020-06-27 13:01:14,4.1,81.5703,-83.5182,18.0
2020-06-15 11:13:37,4.0,43.3885,-126.6888,10.0
2020-06-02 22:54:33,4.0,65.5305,-131.8118,10.0
2020-05-23 02:14:52,4.9,50.36,-129.28,8.0
