Time ID,Magnitude,Station Count,Author,Publication Time
2016-07-05T22:39:19.667000Z,2.39992604152841,12,University Potsdam,2019-09-17T15:47:21.316270Z
2016-07-06T01:53:33.328000Z,0.7159422483469613,5,University Potsdam,2019-09-17T15:47:27.603127Z
2016-07-06T06:36:49.466000Z,2.7598159730742475,12,University Potsdam,2019-09-17T15:47:34.262836Z
2016-07-06T08:17:24.577000Z,2.3227173622511925,12,University Potsdam,2019-09-17T15:47:40.933884Z
2016-07-06T10:23:57.047000Z,2.695674593624191,12,University Potsdam,2019-09-17T15:47:47.654436Z
2016-07-06T17:18:10.691000Z,0.8828881647987781,8,University Potsdam,2019-09-17T15:47:54.051682Z
2016-07-06T17:27:49.651000Z,3.4301985319852273,12,University Potsdam,2019-09-17T15:48:00.352809Z
2016-07-06T18:54:11.364000Z,1.466866806721054,9,University Potsdam,2019-09-17T15:48:06.782573Z
2016-07-06T21:30:09.110000Z,3.409040645941233,12,University Potsdam,2019-09-17T15:48:13.385534Z
2016-07-06T23:00:16.504000Z,3.8436440640604754,12,University Potsdam,2019-09-17T15:48:20.633154Z
2016-07-07T03:32:24.081000Z,3.264764250338729,12,University Potsdam,2019-09-17T15:48:27.396972Z
2016-07-07T05:09:28.152000Z,2.3482515902652024,12,University Potsdam,2019-09-17T15:48:34.061955Z
2016-07-07T11:43:04.680000Z,2.5552622341004865,9,University Potsdam,2019-09-17T15:48:47.276912Z
2016-07-07T11:59:41.757000Z,2.920272887139869,12,University Potsdam,2019-09-17T15:48:54.348611Z
2016-07-07T18:04:48.888000Z,2.1826265714416238,12,University Potsdam,2019-09-17T15:49:01.022859Z
2016-07-07T20:19:36.756000Z,2.7952418880150827,12,University Potsdam,2019-09-17T15:49:07.870807Z
2016-07-07T21:07:20.592000Z,1.516360070578128,11,University Potsdam,2019-09-17T15:49:14.388218Z
2016-07-07T21:33:56.709000Z,2.6707729264456974,12,University Potsdam,2019-09-17T15:49:20.569125Z
2016-07-08T13:12:01.950000Z,2.3393040766123203,12,University Potsdam,2019-09-17T15:49:27.198977Z
2016-07-08T13:15:29.150000Z,1.195217786799191,7,University Potsdam,2019-09-17T15:49:33.242054Z
2016-07-08T23:09:46.139000Z,1.716060385510501,7,University Potsdam,2019-09-17T15:49:39.938947Z
2016-07-09T02:40:29.923000Z,0.8492388958545387,11,University Potsdam,2019-09-17T15:49:47.788774Z
